2025-05-25 10:08:44 root         INFO     Starting GetRecords Consumer
2025-05-25 10:09:45 root         INFO     Processed User Session {'session_id': 'cfc3ff66-b0f6-4ecf-ad91-f3e2cc003a91', 'customer_number': 138, 'city': 'Amsterdam', 'country': 'Netherlands', 'credit_limit': 75727, 'browse_history': [{'product_code': 'S18_4522', 'quantity': '1', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 5, 25, 10, 9, 45, 244109), 'overall_product_quantity': 1, 'overall_in_shopping_cart': 0, 'total_different_products': 1}
2025-05-25 10:09:45 root         INFO     Produced record 49663623045524445412443813013194880485700933506859794434 to Shard shardId-000000000000


2025-05-25 10:09:45 root         INFO     Read User Session {'session_id': 'ee1d1476-a61f-4c6a-9919-989622bc7dbe', 'customer_number': 201, 'city': 'Leipzig', 'country': 'Germany', 'credit_limit': 94777, 'browse_history': [{'product_code': 'S24_2022', 'quantity': '1', 'in_shopping_cart': True}, {'product_code': 'S24_3371', 'quantity': '10', 'in_shopping_cart': False}, {'product_code': 'S18_2795', 'quantity': '5', 'in_shopping_cart': False}, {'product_code': 'S32_2206', 'quantity': '6', 'in_shopping_cart': False}, {'product_code': 'S24_3371', 'quantity': '4', 'in_shopping_cart': False}]} from Shard shardId-000000000001 at position 49663622084652237043347623845252913924112432815658762258
2025-05-25 10:09:45 root         INFO     Processed User Session {'session_id': 'ee1d1476-a61f-4c6a-9919-989622bc7dbe', 'customer_number': 201, 'city': 'Leipzig', 'country': 'Germany', 'credit_limit': 94777, 'browse_history': [{'product_code': 'S24_2022', 'quantity': '1', 'in_shopping_cart': True}, {'product_code': 'S24_3371', 'quantity': '10', 'in_shopping_cart': False}, {'product_code': 'S18_2795', 'quantity': '5', 'in_shopping_cart': False}, {'product_code': 'S32_2206', 'quantity': '6', 'in_shopping_cart': False}, {'product_code': 'S24_3371', 'quantity': '4', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 5, 25, 10, 9, 45, 270588), 'overall_product_quantity': 26, 'overall_in_shopping_cart': 1, 'total_different_products': 5}
2025-05-25 10:09:45 root         INFO     Produced record 49663623045524445412443813013210596521355923686130974722 to Shard shardId-000000000000


2025-05-25 10:09:45 root         INFO     Read User Session {'session_id': '7704a48b-8ec4-43ed-b131-c6d2e8e83be1', 'customer_number': 202, 'city': 'Aachen', 'country': 'Germany', 'credit_limit': 119944, 'browse_history': [{'product_code': 'S50_4713', 'quantity': '10', 'in_shopping_cart': True}, {'product_code': 'S10_1949', 'quantity': '9', 'in_shopping_cart': False}, {'product_code': 'S72_3212', 'quantity': '10', 'in_shopping_cart': False}, {'product_code': 'S10_1678', 'quantity': '2', 'in_shopping_cart': False}, {'product_code': 'S12_3990', 'quantity': '6', 'in_shopping_cart': False}]} from Shard shardId-000000000001 at position 49663622084652237043347623847531739094086009634613624850
2025-05-25 10:09:45 root         INFO     Processed User Session {'session_id': '7704a48b-8ec4-43ed-b131-c6d2e8e83be1', 'customer_number': 202, 'city': 'Aachen', 'country': 'Germany', 'credit_limit': 119944, 'browse_history': [{'product_code': 'S50_4713', 'quantity': '10', 'in_shopping_cart': True}, {'product_code': 'S10_1949', 'quantity': '9', 'in_shopping_cart': False}, {'product_code': 'S72_3212', 'quantity': '10', 'in_shopping_cart': False}, {'product_code': 'S10_1678', 'quantity': '2', 'in_shopping_cart': False}, {'product_code': 'S12_3990', 'quantity': '6', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 5, 25, 10, 9, 45, 298573), 'overall_product_quantity': 37, 'overall_in_shopping_cart': 10, 'total_different_products': 5}
2025-05-25 10:09:45 root         INFO     Produced record 49663623045524445412443813013255326776681664965595103234 to Shard shardId-000000000000


2025-05-25 10:09:45 root         INFO     Read User Session {'session_id': '0c39f5ec-8fdb-4a3b-aea2-4f21add59de5', 'customer_number': 342, 'city': 'Barcelona', 'country': 'Spain', 'credit_limit': 117809, 'browse_history': [{'product_code': 'S24_2022', 'quantity': '7', 'in_shopping_cart': False}, {'product_code': 'S10_4698', 'quantity': '8', 'in_shopping_cart': False}, {'product_code': 'S24_2887', 'quantity': '2', 'in_shopping_cart': True}]} from Shard shardId-000000000002 at position 49663622084674537788546154360818185583977279807960383522
2025-05-25 10:09:45 root         INFO     Processed User Session {'session_id': '0c39f5ec-8fdb-4a3b-aea2-4f21add59de5', 'customer_number': 342, 'city': 'Barcelona', 'country': 'Spain', 'credit_limit': 117809, 'browse_history': [{'product_code': 'S24_2022', 'quantity': '7', 'in_shopping_cart': False}, {'product_code': 'S10_4698', 'quantity': '8', 'in_shopping_cart': False}, {'product_code': 'S24_2887', 'quantity': '2', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2025, 5, 25, 10, 9, 45, 407532), 'overall_product_quantity': 17, 'overall_in_shopping_cart': 2, 'total_different_products': 3}
2025-05-25 10:09:45 root         INFO     Produced record 49663623045546746157642343636430712417903522943992856594 to Shard shardId-000000000001


2025-05-25 10:09:45 root         INFO     Read User Session {'session_id': '75667ae8-ec23-4c62-a230-c304f77e7415', 'customer_number': 293, 'city': 'Reims', 'country': 'France', 'credit_limit': 129354, 'browse_history': [{'product_code': 'S700_1691', 'quantity': '5', 'in_shopping_cart': False}, {'product_code': 'S24_3432', 'quantity': '2', 'in_shopping_cart': True}]} from Shard shardId-000000000002 at position 49663622084674537788546154365424192956709018887736262690
2025-05-25 10:09:45 root         INFO     Processed User Session {'session_id': '75667ae8-ec23-4c62-a230-c304f77e7415', 'customer_number': 293, 'city': 'Reims', 'country': 'France', 'credit_limit': 129354, 'browse_history': [{'product_code': 'S700_1691', 'quantity': '5', 'in_shopping_cart': False}, {'product_code': 'S24_3432', 'quantity': '2', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2025, 5, 25, 10, 9, 45, 433988), 'overall_product_quantity': 7, 'overall_in_shopping_cart': 2, 'total_different_products': 2}
2025-05-25 10:09:45 root         INFO     Produced record 49663623045546746157642343636437965972821210719041093650 to Shard shardId-000000000001


2025-05-25 10:09:45 root         INFO     Read User Session {'session_id': '871835f7-4463-4a10-a7e4-ebc777910ad3', 'customer_number': 105, 'city': 'Melbourne', 'country': 'Australia', 'credit_limit': 42917, 'browse_history': [{'product_code': 'S32_1268', 'quantity': '8', 'in_shopping_cart': True}, {'product_code': 'S18_1589', 'quantity': '6', 'in_shopping_cart': True}]} from Shard shardId-000000000002 at position 49663622084674537788546154370518606360565068360251867170
2025-05-25 10:09:45 root         INFO     Processed User Session {'session_id': '871835f7-4463-4a10-a7e4-ebc777910ad3', 'customer_number': 105, 'city': 'Melbourne', 'country': 'Australia', 'credit_limit': 42917, 'browse_history': [{'product_code': 'S32_1268', 'quantity': '8', 'in_shopping_cart': True}, {'product_code': 'S18_1589', 'quantity': '6', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2025, 5, 25, 10, 9, 45, 461397), 'overall_product_quantity': 14, 'overall_in_shopping_cart': 14, 'total_different_products': 2}
2025-05-25 10:09:45 root         INFO     Produced record 49663623045546746157642343636439174898640825348215799826 to Shard shardId-000000000001


2025-05-25 10:09:45 root         INFO     Read User Session {'session_id': '3b8fc54a-a9d9-4e18-a559-49346495f066', 'customer_number': 286, 'city': 'London', 'country': 'UK', 'credit_limit': 134132, 'browse_history': [{'product_code': 'S32_3207', 'quantity': '7', 'in_shopping_cart': False}, {'product_code': 'S18_3029', 'quantity': '1', 'in_shopping_cart': False}]} from Shard shardId-000000000002 at position 49663622084674537788546154370633454313428458200568430626
2025-05-25 10:09:45 root         INFO     Processed User Session {'session_id': '3b8fc54a-a9d9-4e18-a559-49346495f066', 'customer_number': 286, 'city': 'London', 'country': 'UK', 'credit_limit': 134132, 'browse_history': [{'product_code': 'S32_3207', 'quantity': '7', 'in_shopping_cart': False}, {'product_code': 'S18_3029', 'quantity': '1', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 5, 25, 10, 9, 45, 486637), 'overall_product_quantity': 8, 'overall_in_shopping_cart': 0, 'total_different_products': 2}
2025-05-25 10:09:45 root         INFO     Produced record 49663623045546746157642343636445219527738898494089330706 to Shard shardId-000000000001


2025-05-25 10:09:45 root         INFO     Read User Session {'session_id': '626b0ef1-6b52-4bd9-bc26-a6633aeb5305', 'customer_number': 167, 'city': 'Montréal', 'country': 'Canada', 'credit_limit': 72192, 'browse_history': [{'product_code': 'S700_3962', 'quantity': '8', 'in_shopping_cart': True}, {'product_code': 'S18_1589', 'quantity': '5', 'in_shopping_cart': False}, {'product_code': 'S18_3233', 'quantity': '7', 'in_shopping_cart': True}, {'product_code': 'S32_1268', 'quantity': '9', 'in_shopping_cart': True}]} from Shard shardId-000000000002 at position 49663622084674537788546154372165163326880193983396446242
2025-05-25 10:09:45 root         INFO     Processed User Session {'session_id': '626b0ef1-6b52-4bd9-bc26-a6633aeb5305', 'customer_number': 167, 'city': 'Montréal', 'country': 'Canada', 'credit_limit': 72192, 'browse_history': [{'product_code': 'S700_3962', 'quantity': '8', 'in_shopping_cart': True}, {'product_code': 'S18_1589', 'quantity': '5', 'in_shopping_cart': False}, {'product_code': 'S18_3233', 'quantity': '7', 'in_shopping_cart': True}, {'product_code': 'S32_1268', 'quantity': '9', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2025, 5, 25, 10, 9, 45, 512158), 'overall_product_quantity': 29, 'overall_in_shopping_cart': 24, 'total_different_products': 4}
2025-05-25 10:09:45 root         INFO     Produced record 49663623045546746157642343636450055231017357010788155410 to Shard shardId-000000000001


2025-05-25 10:09:45 root         INFO     Read User Session {'session_id': '14530057-9be1-4386-bf38-6420c2efe0d0', 'customer_number': 372, 'city': 'Helsinki', 'country': 'Finland', 'credit_limit': 60088, 'browse_history': [{'product_code': 'S700_3505', 'quantity': '5', 'in_shopping_cart': True}, {'product_code': 'S72_1253', 'quantity': '1', 'in_shopping_cart': True}, {'product_code': 'S12_3891', 'quantity': '4', 'in_shopping_cart': True}, {'product_code': 'S10_4962', 'quantity': '9', 'in_shopping_cart': False}]} from Shard shardId-000000000002 at position 49663622084674537788546154377174951923363219207524188194
2025-05-25 10:09:45 root         INFO     Processed User Session {'session_id': '14530057-9be1-4386-bf38-6420c2efe0d0', 'customer_number': 372, 'city': 'Helsinki', 'country': 'Finland', 'credit_limit': 60088, 'browse_history': [{'product_code': 'S700_3505', 'quantity': '5', 'in_shopping_cart': True}, {'product_code': 'S72_1253', 'quantity': '1', 'in_shopping_cart': True}, {'product_code': 'S12_3891', 'quantity': '4', 'in_shopping_cart': True}, {'product_code': 'S10_4962', 'quantity': '9', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 5, 25, 10, 9, 45, 537094), 'overall_product_quantity': 19, 'overall_in_shopping_cart': 10, 'total_different_products': 4}
2025-05-25 10:09:45 root         INFO     Produced record 49663623045546746157642343636463353415033117931709923346 to Shard shardId-000000000001


2025-05-25 10:09:45 root         INFO     Read User Session {'session_id': '1a425c69-8036-4a15-9a51-3c5f7c6259a1', 'customer_number': 160, 'city': 'Versailles', 'country': 'France', 'credit_limit': 36476, 'browse_history': [{'product_code': 'S24_1444', 'quantity': '3', 'in_shopping_cart': False}, {'product_code': 'S18_2795', 'quantity': '3', 'in_shopping_cart': False}, {'product_code': 'S12_3891', 'quantity': '1', 'in_shopping_cart': True}, {'product_code': 'S12_1666', 'quantity': '3', 'in_shopping_cart': True}, {'product_code': 'S32_4289', 'quantity': '9', 'in_shopping_cart': False}]} from Shard shardId-000000000002 at position 49663622084674537788546154377276501692210848058199506978
2025-05-25 10:09:45 root         INFO     Processed User Session {'session_id': '1a425c69-8036-4a15-9a51-3c5f7c6259a1', 'customer_number': 160, 'city': 'Versailles', 'country': 'France', 'credit_limit': 36476, 'browse_history': [{'product_code': 'S24_1444', 'quantity': '3', 'in_shopping_cart': False}, {'product_code': 'S18_2795', 'quantity': '3', 'in_shopping_cart': False}, {'product_code': 'S12_3891', 'quantity': '1', 'in_shopping_cart': True}, {'product_code': 'S12_1666', 'quantity': '3', 'in_shopping_cart': True}, {'product_code': 'S32_4289', 'quantity': '9', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 5, 25, 10, 9, 45, 563392), 'overall_product_quantity': 19, 'overall_in_shopping_cart': 4, 'total_different_products': 5}
2025-05-25 10:09:45 root         INFO     Produced record 49663623045546746157642343636483905153966566627679928338 to Shard shardId-000000000001


2025-05-25 10:09:45 root         INFO     Read User Session {'session_id': 'f1631cfe-9c25-4dc9-87ce-fefe9d6cd394', 'customer_number': 483, 'city': 'Lisboa', 'country': 'Portugal', 'credit_limit': 112013, 'browse_history': [{'product_code': 'S24_3432', 'quantity': '6', 'in_shopping_cart': True}, {'product_code': 'S18_1589', 'quantity': '7', 'in_shopping_cart': False}, {'product_code': 'S700_3962', 'quantity': '6', 'in_shopping_cart': False}, {'product_code': 'S700_1938', 'quantity': '8', 'in_shopping_cart': True}, {'product_code': 'S18_4668', 'quantity': '10', 'in_shopping_cart': False}]} from Shard shardId-000000000003 at position 49663622084696838533744685068097331569969292639836569650
2025-05-25 10:09:45 root         INFO     Processed User Session {'session_id': 'f1631cfe-9c25-4dc9-87ce-fefe9d6cd394', 'customer_number': 483, 'city': 'Lisboa', 'country': 'Portugal', 'credit_limit': 112013, 'browse_history': [{'product_code': 'S24_3432', 'quantity': '6', 'in_shopping_cart': True}, {'product_code': 'S18_1589', 'quantity': '7', 'in_shopping_cart': False}, {'product_code': 'S700_3962', 'quantity': '6', 'in_shopping_cart': False}, {'product_code': 'S700_1938', 'quantity': '8', 'in_shopping_cart': True}, {'product_code': 'S18_4668', 'quantity': '10', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 5, 25, 10, 9, 45, 671625), 'overall_product_quantity': 37, 'overall_in_shopping_cart': 14, 'total_different_products': 5}
2025-05-25 10:09:45 root         INFO     Produced record 49663623045546746157642343636547978222406141973939355666 to Shard shardId-000000000001


2025-05-25 10:09:45 root         INFO     Read User Session {'session_id': 'c5241076-6062-41c8-9f63-0629b32cb40a', 'customer_number': 400, 'city': 'White Plains', 'country': 'USA', 'credit_limit': 169584, 'browse_history': [{'product_code': 'S24_3856', 'quantity': '7', 'in_shopping_cart': True}, {'product_code': 'S24_1046', 'quantity': '8', 'in_shopping_cart': True}, {'product_code': 'S24_3816', 'quantity': '7', 'in_shopping_cart': False}]} from Shard shardId-000000000003 at position 49663622084696838533744685081150103644348446794076651570
2025-05-25 10:09:45 root         INFO     Processed User Session {'session_id': 'c5241076-6062-41c8-9f63-0629b32cb40a', 'customer_number': 400, 'city': 'White Plains', 'country': 'USA', 'credit_limit': 169584, 'browse_history': [{'product_code': 'S24_3856', 'quantity': '7', 'in_shopping_cart': True}, {'product_code': 'S24_1046', 'quantity': '8', 'in_shopping_cart': True}, {'product_code': 'S24_3816', 'quantity': '7', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 5, 25, 10, 9, 45, 690498), 'overall_product_quantity': 22, 'overall_in_shopping_cart': 15, 'total_different_products': 3}
2025-05-25 10:09:45 root         INFO     Produced record 49663623045546746157630406815643139839069322657839185938 to Shard shardId-000000000001


2025-05-25 10:09:45 root         INFO     Read User Session {'session_id': '525194ed-d49a-41ca-b304-9c98e7b3728b', 'customer_number': 322, 'city': 'Cork', 'country': 'Ireland', 'credit_limit': 93260, 'browse_history': [{'product_code': 'S24_3816', 'quantity': '1', 'in_shopping_cart': True}, {'product_code': 'S12_3990', 'quantity': '5', 'in_shopping_cart': False}, {'product_code': 'S18_3233', 'quantity': '9', 'in_shopping_cart': True}]} from Shard shardId-000000000003 at position 49663622084696838533744685084352548140507600783543369778
2025-05-25 10:09:45 root         INFO     Processed User Session {'session_id': '525194ed-d49a-41ca-b304-9c98e7b3728b', 'customer_number': 322, 'city': 'Cork', 'country': 'Ireland', 'credit_limit': 93260, 'browse_history': [{'product_code': 'S24_3816', 'quantity': '1', 'in_shopping_cart': True}, {'product_code': 'S12_3990', 'quantity': '5', 'in_shopping_cart': False}, {'product_code': 'S18_3233', 'quantity': '9', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2025, 5, 25, 10, 9, 45, 717161), 'overall_product_quantity': 15, 'overall_in_shopping_cart': 10, 'total_different_products': 3}
2025-05-25 10:09:45 root         INFO     Produced record 49663623045546746157642343636576992442076893074132303890 to Shard shardId-000000000001


2025-05-25 10:09:45 root         INFO     Read User Session {'session_id': 'ef703aaa-e976-439b-a8d5-33fad7d6ec64', 'customer_number': 473, 'city': 'New Bedford', 'country': 'USA', 'credit_limit': 118444, 'browse_history': [{'product_code': 'S12_1666', 'quantity': '9', 'in_shopping_cart': False}, {'product_code': 'S24_1578', 'quantity': '3', 'in_shopping_cart': False}, {'product_code': 'S18_3140', 'quantity': '2', 'in_shopping_cart': False}, {'product_code': 'S12_1099', 'quantity': '7', 'in_shopping_cart': True}]} from Shard shardId-000000000003 at position 49663622084696838533744685088953719809960880659425656882
2025-05-25 10:09:45 root         INFO     Processed User Session {'session_id': 'ef703aaa-e976-439b-a8d5-33fad7d6ec64', 'customer_number': 473, 'city': 'New Bedford', 'country': 'USA', 'credit_limit': 118444, 'browse_history': [{'product_code': 'S12_1666', 'quantity': '9', 'in_shopping_cart': False}, {'product_code': 'S24_1578', 'quantity': '3', 'in_shopping_cart': False}, {'product_code': 'S18_3140', 'quantity': '2', 'in_shopping_cart': False}, {'product_code': 'S12_1099', 'quantity': '7', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2025, 5, 25, 10, 9, 45, 743298), 'overall_product_quantity': 21, 'overall_in_shopping_cart': 7, 'total_different_products': 4}
2025-05-25 10:09:45 root         INFO     Produced record 49663623045546746157630406815649184468167395803712716818 to Shard shardId-000000000001


2025-05-25 10:09:45 root         INFO     Read User Session {'session_id': 'a4f781e7-45c6-49ba-9bd7-bc31ad57d5b4', 'customer_number': 479, 'city': 'Bern', 'country': 'Switzerland', 'credit_limit': 51940, 'browse_history': [{'product_code': 'S50_1341', 'quantity': '4', 'in_shopping_cart': True}, {'product_code': 'S18_1342', 'quantity': '4', 'in_shopping_cart': False}]} from Shard shardId-000000000003 at position 49663622084696838533744685089352665330433708493237125170
2025-05-25 10:09:45 root         INFO     Processed User Session {'session_id': 'a4f781e7-45c6-49ba-9bd7-bc31ad57d5b4', 'customer_number': 479, 'city': 'Bern', 'country': 'Switzerland', 'credit_limit': 51940, 'browse_history': [{'product_code': 'S50_1341', 'quantity': '4', 'in_shopping_cart': True}, {'product_code': 'S18_1342', 'quantity': '4', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 5, 25, 10, 9, 45, 768115), 'overall_product_quantity': 8, 'overall_in_shopping_cart': 4, 'total_different_products': 2}
2025-05-25 10:09:45 root         INFO     Produced record 49663623045546746157642343636636229807238009903692906514 to Shard shardId-000000000001


2025-05-25 10:09:47 root         INFO     Read User Session {'session_id': '032d8d86-9a48-494b-8eeb-ee6582922fbf', 'customer_number': 493, 'city': 'New Bedford', 'country': 'USA', 'credit_limit': 81907, 'browse_history': [{'product_code': 'S24_3191', 'quantity': '2', 'in_shopping_cart': False}, {'product_code': 'S18_1984', 'quantity': '3', 'in_shopping_cart': True}, {'product_code': 'S10_4757', 'quantity': '1', 'in_shopping_cart': True}, {'product_code': 'S18_3232', 'quantity': '4', 'in_shopping_cart': False}, {'product_code': 'S32_1374', 'quantity': '2', 'in_shopping_cart': False}]} from Shard shardId-000000000000 at position 49663622084629936298149093123498090174054847497071755266
2025-05-25 10:09:47 root         INFO     Processed User Session {'session_id': '032d8d86-9a48-494b-8eeb-ee6582922fbf', 'customer_number': 493, 'city': 'New Bedford', 'country': 'USA', 'credit_limit': 81907, 'browse_history': [{'product_code': 'S24_3191', 'quantity': '2', 'in_shopping_cart': False}, {'product_code': 'S18_1984', 'quantity': '3', 'in_shopping_cart': True}, {'product_code': 'S10_4757', 'quantity': '1', 'in_shopping_cart': True}, {'product_code': 'S18_3232', 'quantity': '4', 'in_shopping_cart': False}, {'product_code': 'S32_1374', 'quantity': '2', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 5, 25, 10, 9, 47, 867101), 'overall_product_quantity': 12, 'overall_in_shopping_cart': 4, 'total_different_products': 5}
2025-05-25 10:09:47 root         INFO     Produced record 49663623045524445412431876192647884144970044563911606274 to Shard shardId-000000000000


2025-05-25 10:09:47 root         INFO     Read User Session {'session_id': 'fa1048a5-dd03-4767-b00c-d3a5a47f3441', 'customer_number': 169, 'city': 'Charleroi', 'country': 'Belgium', 'credit_limit': 152070, 'browse_history': [{'product_code': 'S18_1889', 'quantity': '4', 'in_shopping_cart': True}, {'product_code': 'S24_3856', 'quantity': '9', 'in_shopping_cart': True}]} from Shard shardId-000000000000 at position 49663622084629936298149093128900779661912627615295864834
2025-05-25 10:09:47 root         INFO     Processed User Session {'session_id': 'fa1048a5-dd03-4767-b00c-d3a5a47f3441', 'customer_number': 169, 'city': 'Charleroi', 'country': 'Belgium', 'credit_limit': 152070, 'browse_history': [{'product_code': 'S18_1889', 'quantity': '4', 'in_shopping_cart': True}, {'product_code': 'S24_3856', 'quantity': '9', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2025, 5, 25, 10, 9, 47, 894825), 'overall_product_quantity': 13, 'overall_in_shopping_cart': 13, 'total_different_products': 2}
2025-05-25 10:09:47 root         INFO     Produced record 49663623045524445412443813015665924860993235677398171650 to Shard shardId-000000000000


2025-05-25 10:09:47 root         INFO     Read User Session {'session_id': '3afc82fe-75e6-4d5c-a372-d6c8c56ac9e5', 'customer_number': 490, 'city': 'Liverpool', 'country': 'UK', 'credit_limit': 93691, 'browse_history': [{'product_code': 'S24_2000', 'quantity': '3', 'in_shopping_cart': True}, {'product_code': 'S24_2972', 'quantity': '10', 'in_shopping_cart': False}, {'product_code': 'S24_3151', 'quantity': '6', 'in_shopping_cart': True}, {'product_code': 'S18_2325', 'quantity': '6', 'in_shopping_cart': True}]} from Shard shardId-000000000000 at position 49663622084629936298149093130793957495429137521361027074
2025-05-25 10:09:47 root         INFO     Processed User Session {'session_id': '3afc82fe-75e6-4d5c-a372-d6c8c56ac9e5', 'customer_number': 490, 'city': 'Liverpool', 'country': 'UK', 'credit_limit': 93691, 'browse_history': [{'product_code': 'S24_2000', 'quantity': '3', 'in_shopping_cart': True}, {'product_code': 'S24_2972', 'quantity': '10', 'in_shopping_cart': False}, {'product_code': 'S24_3151', 'quantity': '6', 'in_shopping_cart': True}, {'product_code': 'S18_2325', 'quantity': '6', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2025, 5, 25, 10, 9, 47, 922474), 'overall_product_quantity': 25, 'overall_in_shopping_cart': 15, 'total_different_products': 4}
2025-05-25 10:09:47 root         INFO     Produced record 49663623045524445412443813015722744374515123248609361922 to Shard shardId-000000000000


2025-05-25 10:09:47 root         INFO     Read User Session {'session_id': '5c6b23ed-51c2-4c6c-9a66-2a26743272e9', 'customer_number': 352, 'city': 'Bergamo', 'country': 'Italy', 'credit_limit': 63831, 'browse_history': [{'product_code': 'S12_1666', 'quantity': '2', 'in_shopping_cart': False}, {'product_code': 'S10_1678', 'quantity': '6', 'in_shopping_cart': True}, {'product_code': 'S18_3685', 'quantity': '7', 'in_shopping_cart': False}, {'product_code': 'S32_2509', 'quantity': '6', 'in_shopping_cart': True}]} from Shard shardId-000000000000 at position 49663622084629936298149093134463047357959538234825375746
2025-05-25 10:09:47 root         INFO     Processed User Session {'session_id': '5c6b23ed-51c2-4c6c-9a66-2a26743272e9', 'customer_number': 352, 'city': 'Bergamo', 'country': 'Italy', 'credit_limit': 63831, 'browse_history': [{'product_code': 'S12_1666', 'quantity': '2', 'in_shopping_cart': False}, {'product_code': 'S10_1678', 'quantity': '6', 'in_shopping_cart': True}, {'product_code': 'S18_3685', 'quantity': '7', 'in_shopping_cart': False}, {'product_code': 'S32_2509', 'quantity': '6', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2025, 5, 25, 10, 9, 47, 951204), 'overall_product_quantity': 21, 'overall_in_shopping_cart': 12, 'total_different_products': 4}
2025-05-25 10:09:47 root         INFO     Produced record 49663623045524445412443813015804951330248918032489381890 to Shard shardId-000000000000


2025-05-25 10:09:48 root         INFO     Read User Session {'session_id': '44794ac3-ebf0-47ed-b096-8944fe0bbdc2', 'customer_number': 257, 'city': 'Torino', 'country': 'Italy', 'credit_limit': 135932, 'browse_history': [{'product_code': 'S24_3432', 'quantity': '5', 'in_shopping_cart': True}, {'product_code': 'S18_3482', 'quantity': '9', 'in_shopping_cart': True}, {'product_code': 'S12_3891', 'quantity': '10', 'in_shopping_cart': False}]} from Shard shardId-000000000001 at position 49663622084652237043347623849601420097266255537624842258
2025-05-25 10:09:48 root         INFO     Processed User Session {'session_id': '44794ac3-ebf0-47ed-b096-8944fe0bbdc2', 'customer_number': 257, 'city': 'Torino', 'country': 'Italy', 'credit_limit': 135932, 'browse_history': [{'product_code': 'S24_3432', 'quantity': '5', 'in_shopping_cart': True}, {'product_code': 'S18_3482', 'quantity': '9', 'in_shopping_cart': True}, {'product_code': 'S12_3891', 'quantity': '10', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 5, 25, 10, 9, 48, 60657), 'overall_product_quantity': 24, 'overall_in_shopping_cart': 14, 'total_different_products': 3}
2025-05-25 10:09:48 root         INFO     Produced record 49663623045524445412443813015899247544178859108116463618 to Shard shardId-000000000000


2025-05-25 10:09:48 root         INFO     Read User Session {'session_id': '200f6881-87d3-4201-9265-69f8fba7771e', 'customer_number': 152, 'city': 'Boston', 'country': 'USA', 'credit_limit': 87131, 'browse_history': [{'product_code': 'S18_4668', 'quantity': '6', 'in_shopping_cart': True}, {'product_code': 'S50_1392', 'quantity': '10', 'in_shopping_cart': True}, {'product_code': 'S32_2206', 'quantity': '5', 'in_shopping_cart': False}, {'product_code': 'S18_3232', 'quantity': '3', 'in_shopping_cart': True}, {'product_code': 'S18_2248', 'quantity': '10', 'in_shopping_cart': False}]} from Shard shardId-000000000002 at position 49663622084674537788546154381564561574383939252710801442
2025-05-25 10:09:48 root         INFO     Processed User Session {'session_id': '200f6881-87d3-4201-9265-69f8fba7771e', 'customer_number': 152, 'city': 'Boston', 'country': 'USA', 'credit_limit': 87131, 'browse_history': [{'product_code': 'S18_4668', 'quantity': '6', 'in_shopping_cart': True}, {'product_code': 'S50_1392', 'quantity': '10', 'in_shopping_cart': True}, {'product_code': 'S32_2206', 'quantity': '5', 'in_shopping_cart': False}, {'product_code': 'S18_3232', 'quantity': '3', 'in_shopping_cart': True}, {'product_code': 'S18_2248', 'quantity': '10', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 5, 25, 10, 9, 48, 160883), 'overall_product_quantity': 34, 'overall_in_shopping_cart': 19, 'total_different_products': 5}
2025-05-25 10:09:48 root         INFO     Produced record 49663623045546746157630406815817225157093829396435828754 to Shard shardId-000000000001


2025-05-25 10:09:48 root         INFO     Read User Session {'session_id': '3193995c-077b-4941-9405-2faa8c79c820', 'customer_number': 169, 'city': 'Nashua', 'country': 'USA', 'credit_limit': -14504, 'browse_history': [{'product_code': 'S18_1097', 'quantity': '6', 'in_shopping_cart': True}, {'product_code': 'S24_2300', 'quantity': '10', 'in_shopping_cart': True}]} from Shard shardId-000000000002 at position 49663622084674537788546154381768870037898811651955621922
